manzanac,,pred2026,pred2026_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.595421613,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,3,2,0,1,1,0,0,1,1,0,2,2,0,2
7.60E+21,,1,1.154405147,1,1,1,1,1,1,1,1,4,1,2,2,1,2,2,1,3,2,2,2,1,4,1,2,9,2,4,1,3
7.60E+21,,0,0.315495713,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,2,0,2,1,0,0,0,3
7.60E+21,,1,1.481428571,1,1,2,2,2,2,2,2,1,3,2,5,4,3,5,3,1,4,8,5,4,2,1,6,2,2,5,2,4
7.60E+21,,0,0.15768065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
7.60E+21,,1,1.058571429,1,1,2,2,1,1,2,2,3,2,5,2,4,2,3,5,3,4,3,1,2,1,4,5,1,0,0,1,3
7.60E+21,,0,0.19574357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,1,2,1
7.60E+21,,0,0.438895258,0,1,1,0,1,1,1,1,1,0,0,1,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
7.60E+21,,2,1.98,2,2,2,2,2,2,2,3,1,3,6,3,2,2,2,7,3,4,6,7,3,2,1,4,5,9,3,3,5
7.60E+21,,1,0.702947671,1,1,1,1,1,1,1,1,1,0,0,1,1,0,2,0,2,1,0,0,1,1,1,0,2,1,2,2,0
7.60E+21,,1,0.831860719,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,3,3,0,0,0,1,1,1,0,2,2,2,3,2
7.60E+21,,0,0.18282267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,1,0,1,2
7.60E+21,,1,0.852529677,1,1,1,1,1,1,1,1,1,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,2,0,2,3,3
7.60E+21,,1,1.324761905,2,2,2,2,2,2,2,3,2,4,8,4,5,3,1,2,6,3,2,0,2,5,3,3,3,3,3,1,3
7.60E+21,,2,1.889642857,2,2,2,2,2,3,2,3,4,1,2,3,4,3,4,5,5,5,6,4,7,4,6,4,1,6,2,4,4
7.60E+21,,1,0.95729457,1,1,1,1,1,1,1,1,0,2,0,0,4,0,1,0,1,1,3,1,2,0,3,2,1,0,3,3,1
7.60E+21,,0,0.363629211,1,0,0,0,0,0,0,1,0,2,1,0,2,0,1,0,0,1,0,1,1,0,1,1,1,2,1,1,3
7.60E+21,,0,0.086785297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0
7.60E+21,,1,0.909181406,1,1,1,1,1,1,1,1,4,0,0,1,1,2,1,1,1,3,3,4,2,2,2,2,3,0,3,1,4
7.60E+21,,0,0.124595723,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7.60E+21,,0,0.17033269,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
7.60E+21,,3,2.934285714,3,3,3,3,3,3,3,4,2,4,6,2,7,6,4,8,7,5,5,6,5,6,6,5,9,5,5,6,7
7.60E+21,,1,0.619419959,1,1,1,1,1,1,1,1,0,1,0,3,0,2,2,2,1,1,1,0,2,1,1,2,1,2,1,3,1
7.60E+21,,0,0.03434772,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,0,0.026658564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
7.60E+21,,2,2.262857143,3,2,2,2,3,3,3,3,4,4,4,1,5,6,6,4,7,5,4,4,8,4,1,3,5,4,6,4,5
7.60E+21,,0,0.129953917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.110614749,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0
7.60E+21,,1,0.561961417,1,1,1,1,1,1,1,1,0,1,3,3,1,1,2,1,0,1,1,2,2,1,2,4,0,2,2,2,1
7.60E+21,,0,0.076079151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
7.60E+21,,0,0.174924003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,2,1,0,0
7.60E+21,,0,0.031916198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,0,0.42122827,0,0,1,1,1,1,1,0,0,1,0,2,1,0,0,1,1,1,1,2,0,0,0,1,1,1,1,1,0
7.60E+21,,1,0.544296424,1,1,1,1,1,1,1,1,1,1,1,0,3,0,1,1,0,2,0,1,2,1,1,1,2,0,1,0,0
7.60E+21,,1,0.871945372,1,1,1,1,1,1,1,1,4,1,2,1,2,2,1,2,0,1,0,2,2,0,3,0,1,1,2,4,1
7.60E+21,,7,6.66,7,6,6,6,7,8,10,11,15,17,14,16,11,6,7,13,14,15,13,10,9,10,6,12,11,8,3,11,4
7.60E+21,,0,0.433710191,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,2
7.60E+21,,2,1.958571429,2,2,2,2,2,2,2,2,3,5,1,2,0,1,1,0,4,2,1,4,4,1,1,3,6,7,3,7,6
7.60E+21,,2,1.554529193,1,1,1,2,2,2,2,2,2,2,2,2,6,3,2,3,0,6,2,5,2,0,2,1,3,2,1,4,6
7.60E+21,,0,0.277994232,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,3,1,1
7.60E+21,,1,1.395993506,1,1,1,1,1,1,1,1,0,2,1,0,1,2,4,0,3,6,0,3,4,4,3,7,2,2,5,5,2
7.60E+21,,0,0.143214002,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
7.60E+21,,0,0.048629161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2
7.60E+21,,0,0.231573361,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,2,3,0,1
7.60E+21,,5,5.375714286,6,5,6,6,5,6,6,7,11,7,10,3,5,9,9,8,12,13,9,13,15,11,12,11,10,14,7,8,7
7.60E+21,,1,0.595264706,1,1,1,1,1,1,0,1,3,1,0,0,1,1,1,0,1,1,1,0,0,1,2,0,1,2,2,0,2
7.60E+21,,1,0.777177656,1,1,1,1,1,1,1,1,0,2,0,1,2,2,1,3,1,1,0,2,0,1,1,1,2,4,2,1,0
7.60E+21,,0,0.265837442,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,1,0,0,1,2,0,1,1,2,1,1
7.60E+21,,1,0.583166083,1,1,1,1,1,1,0,1,2,1,0,2,0,0,0,0,0,2,1,1,1,0,1,0,0,0,1,1,3
7.60E+21,,1,0.647328957,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,2,0,1,0,3,2,3,1,0,3,2,1,1,2
7.60E+21,,1,0.716026201,1,0,1,0,1,1,1,0,0,0,0,0,1,0,2,0,1,1,2,1,0,1,0,4,0,2,1,3,2
7.60E+21,,0,0.471217,0,0,1,1,1,1,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
7.60E+21,,1,1.174126984,1,1,2,1,2,2,2,2,1,4,4,3,4,2,3,3,1,1,3,3,6,1,4,3,3,3,4,1,0
7.60E+21,,0,0.404013736,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,2,0,0,2,0,0,1,0,1
7.60E+21,,1,1.071466575,1,1,1,1,1,1,1,1,0,1,1,1,0,2,2,5,1,2,4,2,0,2,1,4,1,1,1,3,4
7.60E+21,,1,0.582791989,1,1,1,1,0,1,1,1,1,2,1,0,2,0,1,1,0,1,0,0,1,2,1,2,1,1,1,1,2
7.60E+21,,0,0.005677665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7.60E+21,,1,1.091844163,1,1,1,1,1,1,2,2,3,3,2,0,3,1,0,1,0,4,2,0,3,0,0,0,1,1,0,6,2
7.60E+21,,2,1.911428571,2,2,2,2,2,2,3,2,1,2,3,3,6,4,0,5,1,4,6,3,6,6,2,8,8,1,4,3,4
7.60E+21,,0,0.169051908,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0
7.60E+21,,1,0.5148771,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,2,1,0,1,2,0,4,3,0,0
7.60E+21,,0,0.156263898,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,3,1,1,0
7.60E+21,,1,0.590305177,0,1,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,4,0,0,0,1,0,3,2,1,1
7.60E+21,,0,0.269842454,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1
7.60E+21,,0,0.143578671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,1,3,0,1,0,0,1
7.60E+21,,0,0.421180015,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,4,0
7.60E+21,,0,0.180412139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0
7.60E+21,,1,0.771638538,1,1,1,1,1,1,1,1,0,2,0,2,1,0,1,2,1,0,1,3,3,0,2,2,0,1,3,2,1
7.60E+21,,0,0.044406959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
7.60E+21,,0,0.120170784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
7.60E+21,,1,1.009075237,1,1,1,1,1,1,1,1,2,1,0,3,1,0,1,1,2,1,2,0,0,0,7,1,2,4,2,3,2
7.60E+21,,0,0.383027971,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,2,1,1,1,1,1
7.60E+21,,0,0.356181316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,2,0,1,4,1
7.60E+21,,1,0.908227541,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,4,3
7.60E+21,,1,1.054457483,1,1,1,1,1,1,1,1,1,3,2,0,0,2,1,1,0,2,1,3,0,1,1,0,0,0,3,1,0
7.60E+21,,0,0.345011124,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,2,2,0,1,0,2,1,2,1,2
7.60E+21,,2,1.588444884,1,1,1,1,2,1,1,1,2,0,2,0,3,2,2,1,1,2,2,1,3,3,0,4,4,2,10,1,8
7.60E+21,,2,1.515714286,2,2,2,2,2,2,2,2,5,3,3,7,0,3,3,4,3,4,3,3,5,1,3,3,4,5,0,2,2
7.60E+21,,3,3.334285714,4,4,4,4,4,5,4,5,4,5,9,8,5,5,9,3,7,3,11,5,5,9,3,12,1,5,7,7,5
7.60E+21,,0,0.135115576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
7.60E+21,,0,0.250920282,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,2,2,0,1,2,0,0,1,0,0,2
7.60E+21,,1,0.620879924,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,2,3,0,2,4,2,5,0
7.60E+21,,1,0.882971273,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,2,2,0,2,0,0,1,1,3,0,2,2,0,5
7.60E+21,,1,0.807726896,1,1,1,1,1,1,1,1,0,1,3,1,2,1,2,0,0,1,1,1,1,2,1,1,4,1,1,4,2
7.60E+21,,1,0.763537492,1,1,1,1,1,1,1,1,1,1,0,1,1,2,0,1,2,2,0,1,1,2,1,2,3,1,1,3,0
7.60E+21,,0,0.293744792,0,0,0,0,0,1,1,0,0,1,0,0,2,0,1,2,0,1,1,2,0,0,3,0,0,0,0,1,0
7.60E+21,,0,0.318025597,0,1,1,0,1,1,0,0,0,1,1,2,0,0,0,2,0,0,0,1,0,1,1,0,1,0,1,1,2
7.60E+21,,0,0.155664145,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.60E+21,,1,0.549945942,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2,1,0,0,2,1,5,1,0,3,1,0,1,0,0
7.60E+21,,1,0.718195819,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,2,1,3,0,1,1,1,0,3,1,1,0,0,2
7.60E+21,,0,0.137260954,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7.60E+21,,1,0.728550561,1,1,1,1,1,1,1,1,1,1,0,3,0,0,3,1,1,0,2,0,0,1,1,1,3,3,1,2,2
7.60E+21,,2,1.790186335,2,2,2,2,2,2,2,2,0,1,1,4,2,0,0,1,2,5,4,4,4,2,3,6,2,7,1,10,4
7.60E+21,,0,0.033100613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7.60E+21,,1,0.702322862,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3,0,0,1,1,3,1,2,2,0,1,0,2,2,2
7.60E+21,,0,0.168942173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7.60E+21,,1,0.645789544,1,0,0,1,1,1,1,1,1,0,0,0,3,0,1,0,0,2,3,0,2,0,1,1,2,1,1,1,2
7.60E+21,,0,0.084460246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
7.60E+21,,1,0.549263216,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,2,0,0,3,0,3,1,0,1,0,2,1
7.60E+21,,1,0.772991866,1,0,1,1,1,1,1,1,0,3,1,1,1,0,1,0,2,3,2,1,1,1,1,1,2,1,2,1,3
7.60E+21,,1,0.934337212,1,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,1,0,2,1,3,2,0,0,5,1,1,1,4
7.60E+21,,1,0.635669003,1,1,1,1,1,1,1,1,0,0,3,3,2,2,2,1,1,0,1,2,1,2,1,1,1,2,2,2,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.529788294,0,1,1,1,1,1,0,1,2,0,0,1,3,0,0,0,2,3,0,1,0,0,1,1,2,1,3,0,2
7.60E+21,,0,0.128305873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7.60E+21,,1,0.933584034,1,0,1,1,1,0,1,1,2,0,0,0,0,0,1,0,1,2,0,0,1,0,1,4,0,2,2,2,0
7.60E+21,,1,0.619544526,1,1,0,1,1,1,1,1,0,1,1,1,1,2,1,0,0,2,2,0,1,0,0,1,0,1,1,0,3
7.60E+21,,1,0.94321292,1,1,0,1,1,1,1,1,0,0,1,0,1,2,3,0,3,0,2,0,3,1,1,5,1,0,0,2,3
7.60E+21,,1,1.484285714,2,1,1,2,1,2,2,1,2,0,1,0,1,1,4,8,1,1,5,5,2,5,8,2,2,5,2,4,5
7.60E+21,,1,0.585940822,1,1,1,1,1,1,1,1,0,2,0,1,1,3,2,0,0,2,0,0,3,2,1,2,0,1,3,2,2
7.60E+21,,1,0.630031489,1,0,1,1,1,1,1,1,0,1,0,2,0,3,2,0,2,3,0,0,0,1,1,0,0,2,1,0,0
7.60E+21,,5,5.347142857,6,5,6,6,5,6,7,7,8,10,9,7,8,9,9,6,10,14,8,6,8,4,7,7,7,13,8,9,7
7.60E+21,,1,0.909027338,1,1,1,1,1,1,1,1,0,0,1,1,3,1,0,0,3,6,0,2,0,2,1,1,0,4,2,2,2
7.60E+21,,0,0.485020996,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,5,0,1,2,0,1,0,0,1,0,0,1,0
7.60E+21,,2,1.535824176,2,1,1,2,2,1,2,2,0,3,4,1,4,2,6,2,1,3,2,7,1,2,2,1,10,3,3,3,2
7.60E+21,,1,0.605734349,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,2,3,2,1,0,2,2,2,2,1,2
7.60E+21,,0,0.167000411,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0,0
7.60E+21,,3,2.841428571,3,3,3,4,3,4,4,4,4,5,2,7,3,11,4,6,3,4,6,5,11,8,4,4,5,6,6,7,5
7.60E+21,,2,1.524285714,1,2,2,1,1,2,2,2,1,2,0,2,3,0,2,4,2,3,5,3,3,2,2,6,2,4,6,4,3
7.60E+21,,1,0.672775877,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,2,2,1,2,1,2,0,1,1,2,1
7.60E+21,,1,0.827548581,1,1,1,1,1,1,1,1,1,1,0,1,1,2,0,0,1,1,0,2,0,1,1,1,1,5,0,2,4
7.60E+21,,2,2.154285714,2,2,2,2,2,2,2,2,4,2,0,5,4,2,2,7,3,6,4,9,2,8,3,7,5,6,2,7,3
7.60E+21,,0,0.130245711,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1
7.60E+21,,0,0.128004511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7.60E+21,,1,0.672874785,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,2,0,1,0,0,0,2,0,2
7.60E+21,,0,0.032754799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
7.60E+21,,0,0.186705342,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,1,1,0,1,0,1,1,1,1
7.60E+21,,7,6.647142857,7,6,7,7,6,7,8,8,8,13,14,17,23,20,11,8,18,11,12,24,8,13,12,8,3,13,7,10,14
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.947579525,1,1,1,1,1,1,1,1,0,0,0,1,1,2,0,1,1,4,1,0,2,2,1,0,2,0,1,5,3
7.60E+21,,0,0.059369913,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,1,0.540307456,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1,1,0,1,1,2
7.60E+21,,0,0.110613637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0
7.60E+21,,1,0.927640476,1,1,1,1,1,1,1,1,1,2,0,0,2,0,1,0,1,0,2,1,2,1,4,0,1,0,0,1,0
7.60E+21,,1,0.620143211,0,1,0,1,1,1,1,1,0,0,0,3,1,1,0,2,0,0,1,0,0,0,2,1,2,0,2,1,2
7.60E+21,,1,0.590323769,1,1,1,1,1,1,1,1,1,0,0,1,2,0,1,1,1,0,2,2,1,1,1,1,2,1,0,0,2
7.60E+21,,1,0.571968768,1,1,1,1,1,1,1,1,0,1,3,0,2,1,1,2,0,1,0,1,1,2,1,0,3,1,0,3,1
7.60E+21,,0,0.020924924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7.60E+21,,0,0.119349178,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
7.60E+21,,0,0.27127585,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7.60E+21,,0,0.019890613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7.60E+21,,0,0.35515346,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,2,0,0,0,1,0,1,0,1,1,0,1
7.60E+21,,5,5.03,5,5,6,6,6,6,7,6,7,9,8,7,7,8,12,5,10,7,7,4,7,9,5,6,6,10,12,6,7
7.60E+21,,5,5.162857143,6,5,5,6,5,6,6,6,8,10,5,14,4,12,14,6,10,14,8,10,11,7,7,13,7,3,8,5,9
7.60E+21,,0,0.02167048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,0,0.189006445,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,1
7.60E+21,,1,0.767251847,1,1,1,1,1,1,1,1,0,1,0,1,1,3,0,1,0,2,0,1,1,2,4,2,0,1,0,2,4
7.60E+21,,0,0.303878364,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0
7.60E+21,,1,1.052792676,1,1,1,1,1,1,1,1,3,1,0,0,1,2,1,1,0,1,3,0,0,0,0,0,1,3,2,2,1
7.60E+21,,1,0.614364752,1,1,1,1,1,1,1,1,0,0,1,1,2,3,1,1,1,1,1,1,1,0,0,3,1,0,1,0,1
7.60E+21,,1,1.041949387,1,1,1,1,1,1,1,1,2,1,0,1,2,0,0,0,1,0,2,0,0,1,2,1,2,1,4,2,4
7.60E+21,,0,0.228180588,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0
7.60E+21,,0,0.135195153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
7.60E+21,,0,0.250479829,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1
