manzanac,,pred2028,pred2028_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.54781959,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,4,0,2,1,1,1,1,2,1
7.60E+21,,0,0.176250795,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1
7.60E+21,,2,1.827261905,2,1,2,2,2,2,2,2,2,3,1,3,4,3,1,2,3,2,0,1,7,1,1,4,3,8,1,6,7
7.60E+21,,0,0.312149682,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,1,2,1,0,0,2,3,1
7.60E+21,,1,0.603311862,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,1,1,0,0,1,0,0,1,2,0,1,1,0
7.60E+21,,0,0.455851661,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,3,2,0,2,3,2
7.60E+21,,0,0.029360622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0
7.60E+21,,0,0.176203309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
7.60E+21,,0,0.353066304,0,1,1,1,1,1,1,1,1,1,0,1,2,0,0,2,0,0,1,0,3,1,0,0,0,0,0,1,0
7.60E+21,,1,0.663533026,1,1,1,1,1,1,1,1,1,1,2,2,1,0,4,1,2,2,0,1,0,0,0,1,0,1,0,0,2
7.60E+21,,0,0.120164172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,1,1,1,0,1
7.60E+21,,1,0.737671875,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,3,2,0,1,1,0,0,1,1,0,2,2
7.60E+21,,1,1.009008577,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,2,2,1,3,2,2,2,1,4,1,2,9,2,4
7.60E+21,,0,0.284325069,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,2,0,2,1,0,0
7.60E+21,,2,1.771428571,2,1,1,1,2,2,2,2,2,2,1,3,2,5,4,3,5,3,1,4,8,5,4,2,1,6,2,2,5
7.60E+21,,0,0.067581803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
7.60E+21,,1,1.318809524,1,1,1,1,2,2,1,1,2,2,3,2,5,2,4,2,3,5,3,4,3,1,2,1,4,5,1,0,0
7.60E+21,,0,0.091374371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,1
7.60E+21,,0,0.34089445,0,0,0,1,1,0,1,1,1,1,1,0,0,1,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0
7.60E+21,,2,1.828571429,2,2,2,2,2,2,2,2,2,3,1,3,6,3,2,2,2,7,3,4,6,7,3,2,1,4,5,9,3
7.60E+21,,1,0.775767077,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,2,0,2,1,0,0,1,1,1,0,2,1,2
7.60E+21,,1,0.837811112,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,3,3,0,0,0,1,1,1,0,2,2,2
7.60E+21,,0,0.111563096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,1,0
7.60E+21,,1,0.799935377,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,2,0,2
7.60E+21,,1,1.275833333,1,1,2,2,2,2,2,2,2,3,2,4,8,4,5,3,1,2,6,3,2,0,2,5,3,3,3,3,3
7.60E+21,,2,1.842857143,2,2,2,2,2,2,2,3,2,3,4,1,2,3,4,3,4,5,5,5,6,4,7,4,6,4,1,6,2
7.60E+21,,1,0.975980607,1,1,1,1,1,1,1,1,1,1,0,2,0,0,4,0,1,0,1,1,3,1,2,0,3,2,1,0,3
7.60E+21,,0,0.3593117,0,0,1,0,0,0,0,0,0,1,0,2,1,0,2,0,1,0,0,1,0,1,1,0,1,1,1,2,1
7.60E+21,,0,0.160802459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
7.60E+21,,1,1.057760043,1,1,1,1,1,1,1,1,1,1,4,0,0,1,1,2,1,1,1,3,3,4,2,2,2,2,3,0,3
7.60E+21,,0,0.096276929,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.60E+21,,0,0.109505925,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
7.60E+21,,3,2.575714286,2,3,3,3,3,3,3,3,3,4,2,4,6,2,7,6,4,8,7,5,5,6,5,6,6,5,9,5,5
7.60E+21,,1,0.758297452,1,1,1,1,1,1,1,1,1,1,0,1,0,3,0,2,2,2,1,1,1,0,2,1,1,2,1,2,1
7.60E+21,,0,0.01299535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7.60E+21,,0,0.02438944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7.60E+21,,2,1.91,2,2,3,2,2,2,3,3,3,3,4,4,4,1,5,6,6,4,7,5,4,4,8,4,1,3,5,4,6
7.60E+21,,0,0.087154744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.068562259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1
7.60E+21,,1,0.785221012,1,1,1,1,1,1,1,1,1,1,0,1,3,3,1,1,2,1,0,1,1,2,2,1,2,4,0,2,2
7.60E+21,,0,0.097418412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,0,0.137028796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,2,1
7.60E+21,,0,0.338918872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,0,0.468951538,1,0,0,0,1,1,1,1,1,0,0,1,0,2,1,0,0,1,1,1,1,2,0,0,0,1,1,1,1
7.60E+21,,1,0.514428931,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,1,1,0,2,0,1,2,1,1,1,2,0,1
7.60E+21,,1,0.723056055,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,2,1,2,0,1,0,2,2,0,3,0,1,1,2
7.60E+21,,5,4.988571429,6,7,7,6,6,6,7,8,10,11,15,17,14,16,11,6,7,13,14,15,13,10,9,10,6,12,11,8,3
7.60E+21,,0,0.154855244,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
7.60E+21,,1,1.414365079,2,2,2,2,2,2,2,2,2,2,3,5,1,2,0,1,1,0,4,2,1,4,4,1,1,3,6,7,3
7.60E+21,,1,1.283367347,1,2,1,1,1,2,2,2,2,2,2,2,2,2,6,3,2,3,0,6,2,5,2,0,2,1,3,2,1
7.60E+21,,0,0.228378768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,3
7.60E+21,,1,1.214285714,2,1,1,1,1,1,1,1,1,1,0,2,1,0,1,2,4,0,3,6,0,3,4,4,3,7,2,2,5
7.60E+21,,0,0.178212489,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
7.60E+21,,0,0.01441746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.60E+21,,0,0.173560332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,2,3
7.60E+21,,5,5.085714286,5,5,6,5,6,6,5,6,6,7,11,7,10,3,5,9,9,8,12,13,9,13,15,11,12,11,10,14,7
7.60E+21,,1,0.507218449,1,1,1,1,1,1,1,1,0,1,3,1,0,0,1,1,1,0,1,1,1,0,0,1,2,0,1,2,2
7.60E+21,,1,0.848988721,1,1,1,1,1,1,1,1,1,1,0,2,0,1,2,2,1,3,1,1,0,2,0,1,1,1,2,4,2
7.60E+21,,0,0.283134664,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,1,0,0,1,2,0,1,1,2
7.60E+21,,1,0.530929666,1,1,1,1,1,1,1,1,0,1,2,1,0,2,0,0,0,0,0,2,1,1,1,0,1,0,0,0,1
7.60E+21,,1,0.554031979,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,2,0,1,0,3,2,3,1,0,3,2,1
7.60E+21,,1,0.615536442,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,2,0,1,1,2,1,0,1,0,4,0,2,1
7.60E+21,,0,0.310031692,0,0,0,0,1,1,1,1,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,1,1,0,1
7.60E+21,,1,1.383871636,1,1,1,1,2,1,2,2,2,2,1,4,4,3,4,2,3,3,1,1,3,3,6,1,4,3,3,3,4
7.60E+21,,0,0.274193636,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,2,0,0,2,0,0,1
7.60E+21,,1,0.781480412,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2,2,5,1,2,4,2,0,2,1,4,1,1,1
7.60E+21,,1,0.509319192,1,1,1,1,1,1,0,1,1,1,1,2,1,0,2,0,1,1,0,1,0,0,1,2,1,2,1,1,1
7.60E+21,,0,0.009060169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,1,0.735770846,1,1,1,1,1,1,1,1,2,2,3,3,2,0,3,1,0,1,0,4,2,0,3,0,0,0,1,1,0
7.60E+21,,2,2.085714286,2,2,2,2,2,2,2,2,3,2,1,2,3,3,6,4,0,5,1,4,6,3,6,6,2,8,8,1,4
7.60E+21,,0,0.094290277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0
7.60E+21,,1,0.626034363,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,2,1,0,1,2,0,4,3
7.60E+21,,0,0.180923114,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,3,1
7.60E+21,,1,0.512479935,1,1,0,1,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,4,0,0,0,1,0,3,2
7.60E+21,,0,0.068318303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
7.60E+21,,0,0.204527674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,1,3,0,1,0
7.60E+21,,0,0.262739816,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0
7.60E+21,,0,0.068803354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2
7.60E+21,,1,0.775939489,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,0,1,2,1,0,1,3,3,0,2,2,0,1,3
7.60E+21,,0,0.076947847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
7.60E+21,,0,0.089918721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,1,1.237737803,1,1,1,1,1,1,1,1,1,1,2,1,0,3,1,0,1,1,2,1,2,0,0,0,7,1,2,4,2
7.60E+21,,0,0.245672263,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,2,1,1,1
7.60E+21,,0,0.077674589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,2,0,1
7.60E+21,,1,0.557373313,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2
7.60E+21,,1,0.59717337,1,1,1,1,1,1,1,1,1,1,1,3,2,0,0,2,1,1,0,2,1,3,0,1,1,0,0,0,3
7.60E+21,,0,0.214919384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,2,2,0,1,0,2,1,2
7.60E+21,,1,1.244398516,1,2,1,1,1,1,2,1,1,1,2,0,2,0,3,2,2,1,1,2,2,1,3,3,0,4,4,2,10
7.60E+21,,1,1.482857143,1,2,2,2,2,2,2,2,2,2,5,3,3,7,0,3,3,4,3,4,3,3,5,1,3,3,4,5,0
7.60E+21,,3,3.008571429,3,3,4,4,4,4,4,5,4,5,4,5,9,8,5,5,9,3,7,3,11,5,5,9,3,12,1,5,7
7.60E+21,,0,0.124784556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7.60E+21,,0,0.219955322,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,2,2,0,1,2,0,0,1,0
7.60E+21,,1,0.883230362,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,2,3,0,2,4,2
7.60E+21,,1,0.703610283,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,2,2,0,2,0,0,1,1,3,0,2,2
7.60E+21,,1,0.664805177,1,1,1,1,1,1,1,1,1,1,0,1,3,1,2,1,2,0,0,1,1,1,1,2,1,1,4,1,1
7.60E+21,,1,0.851555411,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,0,1,2,2,0,1,1,2,1,2,3,1,1
7.60E+21,,0,0.231750022,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,1,2,0,1,1,2,0,0,3,0,0,0,0
7.60E+21,,0,0.412957773,0,0,0,1,1,0,1,1,0,0,0,1,1,2,0,0,0,2,0,0,0,1,0,1,1,0,1,0,1
7.60E+21,,0,0.058013847,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7.60E+21,,1,0.558606977,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2,1,0,0,2,1,5,1,0,3,1,0,1
7.60E+21,,1,0.585784311,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,2,1,3,0,1,1,1,0,3,1,1,0
7.60E+21,,0,0.166238431,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7.60E+21,,1,0.849529836,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,3,1,1,0,2,0,0,1,1,1,3,3,1
7.60E+21,,2,1.744642857,2,2,2,2,2,2,2,2,2,2,0,1,1,4,2,0,0,1,2,5,4,4,4,2,3,6,2,7,1
7.60E+21,,0,0.005405879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7.60E+21,,1,0.61949352,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3,0,0,1,1,3,1,2,2,0,1,0,2
7.60E+21,,0,0.100940148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,1,0.799985028,1,1,1,0,0,1,1,1,1,1,1,0,0,0,3,0,1,0,0,2,3,0,2,0,1,1,2,1,1
7.60E+21,,0,0.06046266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7.60E+21,,1,0.619117783,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,2,0,0,3,0,3,1,0,1,0
7.60E+21,,1,0.665843634,1,1,1,0,1,1,1,1,1,1,0,3,1,1,1,0,1,0,2,3,2,1,1,1,1,1,2,1,2
7.60E+21,,1,0.78879133,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,1,0,2,1,3,2,0,0,5,1,1
7.60E+21,,1,0.689255045,1,1,1,1,1,1,1,1,1,1,0,0,3,3,2,2,2,1,1,0,1,2,1,2,1,1,1,2,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.828748645,1,1,0,1,1,1,1,1,0,1,2,0,0,1,3,0,0,0,2,3,0,1,0,0,1,1,2,1,3
7.60E+21,,0,0.089918721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,1,0.79851929,1,1,1,0,1,1,1,0,1,1,2,0,0,0,0,0,1,0,1,2,0,0,1,0,1,4,0,2,2
7.60E+21,,1,0.582502656,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,1,0,0,2,2,0,1,0,0,1,0,1,1
7.60E+21,,1,0.672285595,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,2,3,0,3,0,2,0,3,1,1,5,1,0,0
7.60E+21,,2,1.699666667,1,1,2,1,1,2,1,2,2,1,2,0,1,0,1,1,4,8,1,1,5,5,2,5,8,2,2,5,2
7.60E+21,,1,0.713575363,1,1,1,1,1,1,1,1,1,1,0,2,0,1,1,3,2,0,0,2,0,0,3,2,1,2,0,1,3
7.60E+21,,1,0.668411846,1,1,1,0,1,1,1,1,1,1,0,1,0,2,0,3,2,0,2,3,0,0,0,1,1,0,0,2,1
7.60E+21,,5,5.091428571,5,5,6,5,6,6,5,6,7,7,8,10,9,7,8,9,9,6,10,14,8,6,8,4,7,7,7,13,8
7.60E+21,,1,1.031428571,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3,1,0,0,3,6,0,2,0,2,1,1,0,4,2
7.60E+21,,0,0.407311233,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,5,0,1,2,0,1,0,0,1,0,0
7.60E+21,,1,1.131609731,1,2,2,1,1,2,2,1,2,2,0,3,4,1,4,2,6,2,1,3,2,7,1,2,2,1,10,3,3
7.60E+21,,1,0.582488933,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,2,3,2,1,0,2,2,2,2
7.60E+21,,0,0.083870477,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0
7.60E+21,,3,2.681428571,3,3,3,3,3,4,3,4,4,4,4,5,2,7,3,11,4,6,3,4,6,5,11,8,4,4,5,6,6
7.60E+21,,1,1.325017007,2,2,1,2,2,1,1,2,2,2,1,2,0,2,3,0,2,4,2,3,5,3,3,2,2,6,2,4,6
7.60E+21,,0,0.495829223,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,2,2,1,2,1,2,0,1,1
7.60E+21,,1,0.680549572,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,0,0,1,1,0,2,0,1,1,1,1,5,0
7.60E+21,,2,2.267142857,2,2,2,2,2,2,2,2,2,2,4,2,0,5,4,2,2,7,3,6,4,9,2,8,3,7,5,6,2
7.60E+21,,0,0.382922883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
7.60E+21,,0,0.038909183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7.60E+21,,1,0.546448501,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,2,0,1,0,0,0,2
7.60E+21,,0,0.243533011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
7.60E+21,,0,0.159665915,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,1,1,0,1,0,1,1
7.60E+21,,6,6.281428571,6,7,7,6,7,7,6,7,8,8,8,13,14,17,23,20,11,8,18,11,12,24,8,13,12,8,3,13,7
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.68797928,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,0,1,1,4,1,0,2,2,1,0,2,0,1
7.60E+21,,0,0.233585996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,1,0.50101222,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1,1,0,1
7.60E+21,,0,0.246198246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0
7.60E+21,,1,0.818085981,1,1,1,1,1,1,1,1,1,1,1,2,0,0,2,0,1,0,1,0,2,1,2,1,4,0,1,0,0
7.60E+21,,1,0.64291734,1,1,0,1,0,1,1,1,1,1,0,0,0,3,1,1,0,2,0,0,1,0,0,0,2,1,2,0,2
7.60E+21,,1,0.658819628,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,0,1,1,1,0,2,2,1,1,1,1,2,1,0
7.60E+21,,1,0.831605674,1,1,1,1,1,1,1,1,1,1,0,1,3,0,2,1,1,2,0,1,0,1,1,2,1,0,3,1,0
7.60E+21,,0,0.005468395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7.60E+21,,0,0.062536618,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0
7.60E+21,,0,0.054637532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.60E+21,,0,0.020207881,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7.60E+21,,0,0.152643937,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,2,0,0,0,1,0,1,0,1,1
7.60E+21,,5,5.285714286,5,5,5,5,6,6,6,6,7,6,7,9,8,7,7,8,12,5,10,7,7,4,7,9,5,6,6,10,12
7.60E+21,,5,5.295714286,5,5,6,5,5,6,5,6,6,6,8,10,5,14,4,12,14,6,10,14,8,10,11,7,7,13,7,3,8
7.60E+21,,0,0.016768592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7.60E+21,,0,0.162958823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,2
7.60E+21,,1,0.809933157,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,3,0,1,0,2,0,1,1,2,4,2,0,1,0
7.60E+21,,0,0.273160586,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,0,1
7.60E+21,,1,0.714736037,1,1,1,1,1,1,1,1,1,1,3,1,0,0,1,2,1,1,0,1,3,0,0,0,0,0,1,3,2
7.60E+21,,1,0.65116053,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,3,1,1,1,1,1,1,1,0,0,3,1,0,1
7.60E+21,,1,0.697992599,1,1,1,1,1,1,1,1,1,1,2,1,0,1,2,0,0,0,1,0,2,0,0,1,2,1,2,1,4
7.60E+21,,0,0.111062136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0
7.60E+21,,0,0.118138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
7.60E+21,,0,0.167260142,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
