manzanac,,pred2029,pred2029_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.61397203,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,2,0,2,0,0,1,1,2,0,0,0,2
7.60E+21,,0,0.222457944,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,0,0,0,1,0,2
7.60E+21,,0,0.072005143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
7.60E+21,,5,4.998571429,5,5,4,5,5,5,5,5,5,6,7,10,5,4,6,5,7,5,14,7,6,5,7,4,9,12,6,7,11
7.60E+21,,0,0.022376553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
7.60E+21,,0,0.280730785,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,2,1,0,3,3,4,0,0
7.60E+21,,0,0.130300163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2
7.60E+21,,1,0.751697802,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,0,1,2,3,1,2,2,1,4,3,2,4,2
7.60E+21,,1,0.658522662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2,1,1,1,2,4
7.60E+21,,0,0.216497383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2
7.60E+21,,1,1.126534014,1,1,2,2,2,2,2,2,2,3,3,2,3,1,5,2,8,2,1,2,3,3,3,2,2,3,3,2,6
7.60E+21,,0,0.294672932,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,1,1,1,0,0,1,1,2,1,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.629002065,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,2,0,0,2,0,1,1,0,2,0,1
7.60E+21,,0,0.001843465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.072935735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
7.60E+21,,0,0.116891264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1
7.60E+21,,0,0.247286675,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,2,2,0,1,1,1,1,0,0,0
7.60E+21,,1,0.674498991,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,3,3,3,1,1,1,0,1,1,1,1,1
7.60E+21,,0,0.261225879,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,2,1,1,0,1,1,0,1,3
7.60E+21,,0,0.001316304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.059808539,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,0,2,2,4,1,3,1,0,3,5,3
7.60E+21,,0,0.252921169,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,0,1,0
7.60E+21,,0,0.046625115,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.60E+21,,1,0.982974127,1,1,1,1,1,1,1,1,1,1,2,0,0,2,2,3,3,3,2,1,2,1,1,1,1,0,3,2,4
7.60E+21,,0,0.147801977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
7.60E+21,,1,0.590802486,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,0,0,3,2,1,2,0,2,1,0,1,2
7.60E+21,,0,0.343728345,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,1,1,0,1,1,0
7.60E+21,,0,0.040754612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.257067669,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,0,2,2,1,1,2,1,1,2,5,3,3,4,4
7.60E+21,,0,0.001466353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.455785232,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,3,0,2,2,0,1,0,2,1,0,0
7.60E+21,,0,0.414548704,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,3
7.60E+21,,0,0.227964538,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3
7.60E+21,,0,0.240034462,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
7.60E+21,,0,0.156484556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,1,0,0
7.60E+21,,0,0.338918872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,1,0.676077205,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,1,1,1,0,1,2,0,3,3,1,2
7.60E+21,,2,1.556938776,2,2,2,2,2,2,2,2,3,2,2,6,1,0,4,2,3,2,2,3,1,5,3,6,6,5,4,2,7
7.60E+21,,1,0.806257803,1,1,1,1,1,1,1,1,2,1,1,2,2,1,3,1,2,3,0,2,2,1,5,0,2,2,1,3,2
7.60E+21,,1,1.000325777,1,1,1,1,1,1,1,2,2,2,2,2,2,1,4,3,3,3,2,2,1,4,4,0,2,4,2,2,1
7.60E+21,,0,0.077640265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
7.60E+21,,1,0.760286005,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,0,1,0,2,0,2,0,1,2,1,1,1,3,4
7.60E+21,,0,0.004134979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,0,0.119949749,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0
7.60E+21,,0,0.229427541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,1,3,0
7.60E+21,,0,0.12352474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1
7.60E+21,,0,0.070119666,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.063198198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0
7.60E+21,,1,0.632353514,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,3
7.60E+21,,1,0.614656254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,2,2,0,5,2,2,1,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.021681184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
7.60E+21,,1,0.756846055,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,1,4,0,4,1,1,0,2,2,1,3,1
7.60E+21,,1,0.595076323,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,1,2,1,0,1,0,2,0,1,0,1
7.60E+21,,1,0.813643738,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,2,1,1,0,1,7,0,1,2,1,1
7.60E+21,,0,0.463868047,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,2,0,1,1,0,1,2,3,1,2
7.60E+21,,1,0.649506031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,2,1,0,2,2,0,0,3,1
7.60E+21,,1,1.458571429,1,1,2,2,2,2,2,2,2,2,2,1,3,4,2,2,5,1,2,4,3,3,2,4,0,4,2,4,5
7.60E+21,,0,0.221320532,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,2,2,0,1,1,0
7.60E+21,,0,0.086843557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1
7.60E+21,,1,0.973024861,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,1,0,0,0,3,2,1,4,2,1,3,5,4,4
7.60E+21,,1,0.591477332,1,1,1,0,1,1,1,1,1,1,1,1,0,0,2,1,1,0,1,2,0,0,0,0,0,1,0,2,2
7.60E+21,,0,0.381684044,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0
7.60E+21,,0,0.279532337,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,2,0,1,0,3
7.60E+21,,5,5.142857143,5,5,5,5,5,5,5,5,6,5,5,5,3,6,4,6,6,5,3,7,6,7,3,3,11,7,6,8,12
7.60E+21,,0,0.326267535,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0
7.60E+21,,0,0.356650453,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,3
7.60E+21,,1,0.729096928,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2,0,3,2,1,0,3,0,1,1,0,2,1,2
7.60E+21,,0,0.450423111,0,1,0,1,1,1,1,1,1,0,1,1,2,0,1,1,0,1,0,1,0,1,3,0,0,0,1,1,0
7.60E+21,,0,0.163784743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2
7.60E+21,,0,0.409131409,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,0,2,2,0,2,1,1
7.60E+21,,0,0.150505234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0,2
7.60E+21,,0,0.099872133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
7.60E+21,,1,0.577102492,1,1,0,1,1,1,1,1,1,1,1,0,1,0,3,0,0,0,0,0,3,0,0,2,0,1,0,0,1
7.60E+21,,0,0.094071158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0
7.60E+21,,0,0.018350563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.60E+21,,0,0.03539097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
7.60E+21,,1,0.719758937,1,1,1,1,0,0,1,1,1,1,1,0,0,2,0,0,2,1,0,0,1,0,0,1,2,0,2,1,0
7.60E+21,,1,0.631298784,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,0,1,2,3,4,1,0,0,1,0,1,1,1
7.60E+21,,0,0.202235395,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
7.60E+21,,1,0.687137578,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,1,0,0,1,2,1,1,0,2,1,1,1,4,0
7.60E+21,,1,0.750229814,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,0,2,0,2,0,0,1,1,0,3,2,1
7.60E+21,,0,0.455584629,0,1,0,1,1,1,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7.60E+21,,1,0.801619328,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2,0,5,0,0,0,1,5,1,0,0,2,1
7.60E+21,,1,1.01648049,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,2,0,2,1,2,2,0,1,4,2,3,3,2
7.60E+21,,1,0.717247878,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,2,1,4,0,1,2,0,2,2
7.60E+21,,0,0.066628064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0
7.60E+21,,0,0.327210559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,3,2
7.60E+21,,2,1.542380952,2,2,2,2,2,2,3,2,3,3,2,2,1,4,2,6,4,2,4,3,5,4,4,3,1,4,4,3,6
7.60E+21,,0,0.396322544,0,1,1,1,1,0,0,1,1,0,1,3,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,2
7.60E+21,,0,0.001372605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.60E+21,,1,1.070729548,1,1,1,1,1,1,2,2,2,2,2,1,3,2,5,1,2,1,3,4,3,4,7,1,2,1,5,1,3
7.60E+21,,0,0.125686051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0
7.60E+21,,0,0.027016304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.56041458,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,2,0,0,1,0,2,2,0,1,0,1,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.097418412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,5,4.872857143,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,4,11,6,4,5,6,7,4,10,13,6,11,9,9
7.60E+21,,0,0.39820036,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,2,0,0,0,3,1,0,2,0,0,0,0,0
7.60E+21,,9,9.292857143,11,11,11,12,11,12,12,11,11,12,12,11,16,17,13,13,11,16,12,14,14,14,20,15,14,16,13,18,23
7.60E+21,,0,0.152331111,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0
7.60E+21,,0,0.001843465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.604625029,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,0,0,0,1,2,0,2,0,0,0,2,1,0,1
7.60E+21,,0,0.150331854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
7.60E+21,,5,4.578571429,5,5,5,5,6,6,5,6,6,6,7,10,10,8,9,6,7,9,7,6,10,9,11,9,8,13,9,11,5
7.60E+21,,1,0.559212895,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,2,1,1,0,1,1,1,0,1,0,0,0,1,0
7.60E+21,,2,2.475714286,2,2,2,2,2,2,2,3,3,2,3,5,2,1,1,4,3,4,1,7,6,3,5,3,2,4,7,9,8
7.60E+21,,1,0.709053082,1,1,1,1,1,1,2,2,2,2,2,1,1,4,0,2,5,1,2,0,0,1,1,1,1,2,0,0,2
7.60E+21,,0,0.235566983,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0
7.60E+21,,1,0.576158534,0,1,0,1,1,1,1,1,1,0,1,0,1,2,1,1,1,0,0,1,0,2,0,0,1,2,1,1,1
7.60E+21,,0,0.2809946,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,2,1,3,0,1,1,2,1
7.60E+21,,3,2.932857143,3,3,4,4,4,4,4,4,4,4,4,3,0,5,3,7,1,5,3,9,5,3,2,3,2,7,4,4,10
7.60E+21,,1,0.72359117,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,2,3,1,2
7.60E+21,,0,0.215547578,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,2,0,1,0,0,1,1,1,0,1
7.60E+21,,1,1.341260891,1,1,1,2,2,1,1,2,2,2,2,0,3,1,1,1,4,2,2,2,3,3,3,1,6,2,1,6,4
7.60E+21,,1,0.696584023,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,3,3
7.60E+21,,1,0.500619081,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2
7.60E+21,,0,0.330444,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,2
7.60E+21,,2,2.154642857,3,2,2,2,3,2,3,3,3,2,3,1,3,1,4,4,6,4,1,10,6,5,7,1,6,2,10,3,7
7.60E+21,,0,0.001372605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.60E+21,,0,0.143937636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7.60E+21,,1,0.829756928,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,2,2,2,3,1,2,4,2,2,2,3,2
7.60E+21,,1,0.542159915,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,0,3,0,1,0,0,0,1,0,0,1,1,1
7.60E+21,,1,0.518947569,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,1,0,2,0,1,2,1,2,0,1,0
7.60E+21,,0,0.239679569,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
7.60E+21,,0,0.473704882,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,3,1,0,1,0,1,3,0,0,1,2,0,0,1
7.60E+21,,1,0.750397113,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,0,2,3,0,1,3,1,0,0,2,1,1,1,1
7.60E+21,,1,0.509088946,1,1,1,1,1,1,1,1,0,1,1,2,0,0,1,0,2,0,1,0,1,2,0,1,0,0,2,1,1
7.60E+21,,1,0.725443584,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,0,1,1,0,1,2,3,2,0,2,1,4,2
7.60E+21,,1,0.979961538,1,1,1,1,1,2,1,1,1,2,2,2,1,0,4,0,2,1,5,1,1,0,1,3,2,4,2,4,2
7.60E+21,,1,0.994273877,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2,0,2,2,1,0,1,0,1,3,3,1,4
7.60E+21,,1,0.551439661,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,0,0,1,0,0,1,1,0,0,1,0
7.60E+21,,1,0.604824713,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,2,0,1,0,1,2,0,0,1,0,2,1
7.60E+21,,1,0.528467001,1,1,1,1,0,1,1,1,1,1,1,2,0,0,0,1,0,0,0,1,1,0,3,0,2,0,0,2,0
7.60E+21,,1,0.773452381,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,0,0,0,1,0,0,0,0,4,1,2,1,2,2
7.60E+21,,0,0.061867899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
7.60E+21,,0,0.047307922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.107231014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,0,1,0,1,0
7.60E+21,,0,0.455322545,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,3,0,0,0,1,1,1,1,0,1,1,1
7.60E+21,,0,0.47972498,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
7.60E+21,,0,0.194676785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2
7.60E+21,,5,4.891428571,5,5,5,5,6,5,7,5,6,6,6,9,6,11,2,1,3,7,2,5,5,2,2,10,6,5,8,5,11
7.60E+21,,8,7.792857143,9,9,8,8,9,7,8,7,8,8,8,9,13,13,22,17,19,16,7,17,22,14,26,22,16,16,16,20,22
7.60E+21,,0,0.293774035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,3,1,0,1
7.60E+21,,1,0.520600766,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,0,2,1,0,2,3,0,0,1
7.60E+21,,1,0.568457574,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,1,0,2,2,0,0,0,0,0,1,0,0,0,1
7.60E+21,,2,1.88,2,2,2,3,2,3,3,3,3,4,3,5,6,2,5,1,2,5,2,2,0,5,2,1,8,10,2,8,5
7.60E+21,,0,0.155585654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7.60E+21,,8,8.398571429,10,10,10,9,10,10,10,9,10,9,9,6,5,12,4,16,10,7,10,15,16,14,9,13,10,20,14,20,18
7.60E+21,,0,0.481106145,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,2,0,1,0,0,0,2,1,0,3
7.60E+21,,1,1.311694765,2,1,2,2,2,2,2,2,2,2,2,2,4,2,4,2,5,3,3,1,5,8,4,2,4,4,3,2,3
7.60E+21,,0,0.056886795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7.60E+21,,1,0.727147667,1,1,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,4,1,2,0,2,3,1,0,1,2,1,2
7.60E+21,,2,1.948571429,2,2,2,2,2,2,2,2,2,3,3,4,5,7,4,9,2,3,2,6,7,2,6,4,5,5,4,2,5
7.60E+21,,0,0.27288682,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0
7.60E+21,,1,0.683184473,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,3,0,1,0,3,0,2,1,3
7.60E+21,,1,0.51506266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,4,1
7.60E+21,,2,2.442857143,3,3,3,3,3,3,3,3,3,4,3,3,6,3,3,6,5,3,4,6,8,4,6,12,7,8,6,6,3
7.60E+21,,0,0.108916287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,1,1,0,1
7.60E+21,,1,1.271347339,1,1,2,2,2,2,2,2,2,2,3,4,4,3,3,0,2,7,4,1,4,1,3,4,1,2,0,1,5
7.60E+21,,0,0.41696153,0,1,1,1,1,0,1,1,0,1,1,2,0,2,0,1,1,0,1,0,3,0,0,0,1,0,0,1,1
7.60E+21,,1,0.551691637,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
7.60E+21,,0,0.307367439,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,2,1,3,0,0,0,3,1,1,0,1,0
7.60E+21,,0,0.309275292,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,1,2,1,1,2
7.60E+21,,0,0.24649833,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0
7.60E+21,,0,0.08452907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
7.60E+21,,0,0.301735172,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0
7.60E+21,,1,0.788372992,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,2,1,0
7.60E+21,,1,0.906041459,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,1,2,0,2,0,0,1,1,2,2,1,2,2,2
7.60E+21,,1,1.12114235,1,1,1,1,1,1,2,2,2,2,2,4,0,1,2,3,4,3,0,4,2,2,4,3,3,1,1,5,0
7.60E+21,,0,0.069421726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0
7.60E+21,,1,1.474350649,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,4,4,3,2,3,3,3,4,5,3
7.60E+21,,0,0.074113744,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1
7.60E+21,,0,0.169514136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.60E+21,,2,1.856071429,2,2,2,2,2,2,2,2,2,2,2,1,5,3,2,3,2,4,3,2,4,4,5,2,6,3,8,5,6
7.60E+21,,5,5.117142857,5,5,5,5,5,5,5,5,5,5,5,5,6,6,8,7,6,2,9,9,5,11,4,5,8,8,4,5,13
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.766935755,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,3,1,1,1,1,1,3,0,1,1,2,3,2
7.60E+21,,0,0.165804381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7.60E+21,,2,2.132857143,2,2,3,2,3,3,3,3,3,3,4,5,3,6,2,6,8,3,3,5,3,5,2,4,6,3,6,4,3
7.60E+21,,1,0.904442734,1,1,1,1,1,1,1,1,1,1,2,2,1,2,0,3,3,0,3,0,1,2,1,2,0,4,5,2,4
7.60E+21,,0,0.319304807,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,2,0,1,2,1,1
